network_size,exp,tries,time[us]
23000,69,37959,4715660016
23000,70,32724,3989130036
23000,71,9362,1273499612
23000,72,12988,1692452307
23000,73,12921,1604778012
23000,74,8778,1074736946
23000,75,12749,1604877498
23000,76,24521,3181060420
23000,77,39368,4954088436
23000,78,23772,2935533885
23000,79,15871,2172372142
23000,80,1398,169025415
23000,81,29504,3781730292
23000,82,81832,10371492865
23000,83,40895,5179244820
23000,84,4110,509150488
23000,85,47545,6093548658
23000,86,11991,1584090580
23000,87,15781,2070075425
23000,88,30484,3810415611
23000,89,20646,2605343325
23000,90,50866,6383565340
23000,91,2936,373663500
23000,92,75248,9484492129
23000,93,33982,4415618786
23000,94,74395,9547150860
23000,95,17501,2231616960
23000,96,26840,3387936240
23000,97,11164,1363096512
23000,98,10831,1510209300
23000,99,23305,3025325540
24000,0,11918,1456468830
24000,1,60503,7441280850
24000,2,38182,4746466540
24000,3,886,108308277
24000,4,1672,207782852
24000,5,23864,3036735306
24000,6,4011,528612282
24000,7,23426,2873524976
24000,8,74892,9471279264
24000,9,1543,189015040
24000,10,23093,2918125056
24000,11,1019,133154496
24000,12,17367,2227727952
24000,13,5283,650886192
24000,14,135,16620640
24000,15,52854,6620859168
24000,16,38148,4710677895
24000,17,278,32348211
24000,18,61417,7642949860
24000,19,23335,2937505123
24000,20,30775,3799543008
24000,21,61949,7773671806
24000,22,47154,6036325820
24000,23,2878,358278349
24000,24,11574,1529650197
24000,25,5983,784832626
24000,26,44437,5458638912
24000,27,24465,3251366963
24000,28,2572,351422325
24000,29,18982,2442676970
24000,30,6212,786884150
24000,31,33199,4249770440
24000,32,2355,307171276
24000,33,19954,2597969990
24000,34,10141,1247757822
24000,35,22028,2755918024
24000,36,17027,2087507010
24000,37,28075,3656935863
24000,38,51580,6379367800
24000,39,1707,208732584
24000,40,18053,2225662812
24000,41,29735,3728044286
24000,42,42544,5431015038
24000,43,31374,4207692792
24000,44,20392,2537856139
24000,45,34764,4381256976
24000,46,62583,8103402976
24000,47,8735,1125224550
24000,48,69402,9028765900
24000,49,6336,775992888
24000,50,82370,10327983435
24000,51,50799,6366796875
24000,52,31513,4073231305
24000,53,1768,220914543
24000,54,1199,145618815
24000,55,70211,8582134000
24000,56,4118,520643760
24000,57,7098,870820575
24000,58,28803,3577957404
24000,59,57910,7391142495
24000,60,2227,274483209
24000,61,8280,1086930780
24000,62,51128,6397797036
24000,63,22546,2917363824
24000,64,213,27513954
24000,65,6730,838676607
24000,66,92140,11812949616
24000,67,41485,5205249840
24000,68,40365,5144962735
24000,69,17922,2229991140
24000,70,20342,2512635650
24000,71,25923,3397764468
24000,72,41027,5364275499
24000,73,33219,4150098758
24000,74,48044,6132076980
24000,75,33674,4279071024
24000,76,23294,2926610085
24000,77,5556,684541044
24000,78,65182,8305539177
24000,79,11861,1489579383
24000,80,58903,7440295196
24000,81,126884,16590502680
24000,82,21397,2751428880
24000,83,10337,1328977785
24000,84,35863,4485854274
24000,85,8509,1038667525
24000,86,68282,8431290828
24000,87,11123,1458480675
24000,88,75575,9497276388
24000,89,49456,6147377108
24000,90,79152,10259618070
24000,91,10892,1347982716
24000,92,1522,191190498
24000,93,15164,1889669700
24000,94,7530,924790321
24000,95,8676,1110608050
24000,96,10246,1286644565
24000,97,633,84318300
24000,98,23376,2953678294
24000,99,10173,1311607962
25000,0,79,10755480
25000,1,12029,1502137459
25000,2,13303,1705532568
25000,3,16285,2020926640
25000,4,32874,4131439620
25000,5,7900,1048543964
25000,6,1254,156960694
25000,7,19234,2596080072
25000,8,63595,8090980045
25000,9,48716,6313701356
25000,10,45024,5747855872
25000,11,16909,2094551021
25000,12,4256,525725818
25000,13,20413,2649527300
25000,14,8644,1083761484
25000,15,20343,2623692546
25000,16,14888,1983220248
25000,17,4630,584428326
25000,18,52317,6460206500
25000,19,12217,1578226692
25000,20,16948,2107613616
25000,21,107319,13354914690
25000,22,19326,2475637780
25000,23,59996,7586372283
25000,24,71060,8981660793
25000,25,16859,2123931148
25000,26,1352,178465504
25000,27,73126,9344134870
25000,28,174,21003750
25000,29,10264,1283635518
25000,30,46611,5842129452
25000,31,94753,12043807545
25000,32,5754,702628020
25000,33,22165,2872672007
25000,34,22758,2839207350
25000,35,33859,4238534004
25000,36,23694,3009978792
25000,37,17402,2298725252
25000,38,2253,296301255
25000,39,39708,4965410600
25000,40,15823,2075537685
25000,41,186,23187360
25000,42,9349,1139289894
25000,43,6917,854015954
25000,44,4553,557879280
25000,45,47436,5948887500
25000,46,8467,1083833545
25000,47,14572,1926655170
25000,48,25246,3177439676
25000,49,4201,528910116
25000,50,11233,1415104360
25000,51,66556,8424494400
25000,52,5516,687778030
25000,53,35977,4596454863
25000,54,844,101941056
25000,55,5182,667607884
25000,56,11814,1489054164
25000,57,22377,2765578554
25000,58,11435,1412312552
25000,59,24566,3134047014
25000,60,10229,1307245248
25000,61,7673,998276151
25000,62,3081,390830000
25000,63,19868,2446648092
25000,64,12416,1532900021
25000,65,2508,310693748
25000,66,15807,2006052048
25000,67,14132,1755156459
25000,68,3779,461598036
25000,69,9295,1180930590
25000,70,5043,651390636
25000,71,18004,2303138196
25000,72,1473,186174989
25000,73,6492,813277760
25000,74,26012,3319538080
25000,75,2605,320260302
25000,76,28164,3479995688
25000,77,12539,1661387359
25000,78,11944,1584136075
25000,79,623,74866000
25000,80,49738,6200816250
25000,81,32828,4212681440
25000,82,28441,3593730042
25000,83,53486,6863282150
25000,84,10270,1294861080
25000,85,9186,1174336340
25000,86,63348,8212329411
25000,87,16867,2128631490
25000,88,16116,2104889136
25000,89,85402,10825909178
25000,90,22466,2869374464
25000,91,1971,253140420
25000,92,33610,4264329135
25000,93,92778,11902892193
25000,94,26410,3454227750
25000,95,86361,11094402144
25000,96,49073,6204530192
25000,97,6321,791468320
25000,98,21530,2709154700
25000,99,9407,1158302352
26000,0,14181,1773995192
26000,1,17415,2212678888
26000,2,4520,563287816
26000,3,47325,6206699520
26000,4,10439,1298699058
26000,5,37139,4703563460
26000,6,11640,1452912498
26000,7,28067,3628230386
26000,8,7972,977171040
26000,9,2656,345391347
26000,10,29439,3677215914
26000,11,2687,326593752
26000,12,392,48947808
26000,13,33747,4193786880
26000,14,52302,6528145929
26000,15,1913,240458364
26000,16,4178,520397790
26000,17,10374,1302792297
26000,18,11203,1391154765
26000,19,47131,5972846058
26000,20,2268,281717676
26000,21,73178,9310731802
26000,22,45659,5848548054
26000,23,49943,6372337565
26000,24,50832,6339699582
26000,25,33982,4344842160
26000,26,99552,13058591744
26000,27,22477,2793933978
26000,28,497,65257530
26000,29,48323,6090125564
26000,30,53293,6855789108
26000,31,39946,5092917830
26000,32,31697,4091180643
26000,33,38245,4869937520
26000,34,141442,18190393542
26000,35,74768,9490127692
26000,36,44384,5629807836
26000,37,23354,2964781787
26000,38,28684,3686070118
26000,39,29152,3767033100
26000,40,2537,315691920
26000,41,32023,4103892080
26000,42,7321,901076550
26000,43,35381,4452867813
26000,44,17466,2187793410
26000,45,91773,11667271326
26000,46,22562,2807534037
26000,47,2472,300090375
26000,48,1809,230985824
26000,49,32697,4180771675
26000,50,50684,6384584136
26000,51,6504,889925850
26000,52,48195,6328688554
26000,53,35012,4542296680
26000,54,24402,3014954760
26000,55,7970,1086889055
26000,56,9843,1242319905
26000,57,4431,551184490
26000,58,24806,3160132112
26000,59,34751,4493316376
26000,60,4819,600569820
26000,61,9545,1201491996
26000,62,4741,614495210
26000,63,76542,9699468960
26000,64,19168,2333324926
26000,65,44830,5687039416
26000,66,11530,1491664164
26000,67,61318,7913132240
26000,68,69329,8533012700
26000,69,7907,1021001465
26000,70,68061,8869189200
26000,71,4123,506972833
26000,72,59596,7776691659
26000,73,16750,2121444636
26000,74,1901,242352942
26000,75,44710,5625952108
26000,76,2597,322855704
26000,77,40180,5071073305
26000,78,5140,640989085
26000,79,61123,7689567282
26000,80,25113,3242373940
26000,81,89509,11383798572
26000,82,58446,7466224896
26000,83,3378,425702217
26000,84,34758,4462572270
26000,85,31456,3960103246
26000,86,1154,141787854
26000,87,29898,3725133854
26000,88,11247,1416480527
26000,89,59269,7467617983
26000,90,7736,962672760
26000,91,10807,1369945350
26000,92,58538,7339980765
26000,93,72276,9182421976
26000,94,16628,2079400004
26000,95,5683,754189530
26000,96,2756,358632216
26000,97,12071,1545932160
26000,98,411,48759695
26000,99,1231,163630748
27000,0,10337,1282216223
27000,1,71634,9324241290
27000,2,34867,4481006400
27000,3,14298,1814582799
27000,4,55362,7146569142
27000,5,6282,812688444
27000,6,35716,4780523412
27000,7,26603,3415687890
27000,8,14490,1874512208
27000,9,37955,4930783250
27000,10,21394,2627011288
27000,11,8713,1167492953
27000,12,10956,1385606019
27000,13,19407,2426023608
27000,14,5256,653764484
27000,15,50452,6413094591
27000,16,9361,1180740354
27000,17,51617,6555937434
27000,18,13701,1746532968
27000,19,28710,3745376250
27000,20,30031,3808098447
27000,21,110904,13926689991
27000,22,3874,503104800
27000,23,47362,6083753984
27000,24,48889,6237821016
27000,25,36992,4613635915
27000,26,61548,8158555335
27000,27,6691,964382076
27000,28,23276,3660134916
27000,29,8079,1093459705
27000,30,17205,2154866560
27000,31,7416,943494051
27000,32,87852,11250503484
27000,33,39165,4931550951
27000,34,47445,6201286464
27000,35,21773,3033343863
27000,36,6591,866370494
27000,37,35906,4616129070
27000,38,20368,2614312155
27000,39,29224,3857510790
27000,40,22391,2845982730
27000,41,9783,1271759533
27000,42,11833,1488124752
27000,43,72953,9131090955
27000,44,11772,1501713711
27000,45,41285,5181201182
27000,46,2745,343792142
27000,47,20217,2583314552
27000,48,17144,2198824985
27000,49,65921,8476606152
27000,50,6592,897161724
27000,51,15353,2000626884
27000,52,14194,1878754262
27000,53,4123,542911898
27000,54,51319,6567881655
27000,55,3909,567450495
27000,56,129157,16200629505
27000,57,38227,4871701296
27000,58,76092,9692162160
27000,59,1050,128594625
27000,60,7977,1087917138
27000,61,2682,378289100
27000,62,1190,163516650
27000,63,3996,547169748
27000,64,4017,510399336
27000,65,33655,4297945914
27000,66,15449,2012821349
27000,67,15580,2115113028
27000,68,24363,3035302456
27000,69,46152,5857024668
27000,70,15681,1941390000
27000,71,9102,1193566535
27000,72,31169,4051980109
27000,73,6720,854432998
27000,74,14808,1982987509
27000,75,29478,3824206352
27000,76,9261,1181584597
27000,77,24648,3281664290
27000,78,15833,2037646880
27000,79,41306,5162914402
27000,80,1674,203207103
27000,81,29332,3721879604
27000,82,16549,2205830601
27000,83,15086,2031110448
27000,84,4182,585608166
27000,85,18726,2486709070
27000,86,1832,226249560
27000,87,25492,3302512431
27000,88,13768,1831250576
27000,89,9734,1242128088
27000,90,26643,3309610348
27000,91,9024,1138506852
27000,92,4895,612467422
27000,93,69064,8967621553
27000,94,41011,5275263048
27000,95,6485,835616236
27000,96,67116,8621116174
27000,97,17375,2164351305
27000,98,47290,6079508850
27000,99,51411,6559121646
28000,0,14339,1844217936
28000,1,49257,6280190784
28000,2,10356,1365406025
28000,3,3667,473740524
28000,4,156,21278475
28000,5,3217,394655435
28000,6,30851,3991351199
28000,7,17921,2355399360
28000,8,50411,6578007184
28000,9,20819,2825206848
28000,10,54622,6911967216
28000,11,36512,4765230320
28000,12,1561,216191318
28000,13,3546,489077641
28000,14,15850,2073950890
28000,15,3028,386686120
28000,16,34773,4563290520
28000,17,43396,5466282450
28000,18,3005,376986269
28000,19,295,37052928
28000,20,12515,1655234225
28000,21,49953,6465598490
28000,22,13186,1687574924
28000,23,2350,314473434
28000,24,762,97463806
28000,25,32124,4251850037
28000,26,11633,1479790697
28000,27,35919,4603217850
28000,28,70585,9118103400
28000,29,47163,6056969567
28000,30,53684,6882286516
28000,31,71013,9089188554
28000,32,20096,2591463424
28000,33,24643,3093622432
28000,34,7861,1006131807
28000,35,23551,3075175845
28000,36,12085,1560158964
28000,37,10548,1330499680
28000,38,30189,3970801376
28000,39,7952,1030458930
28000,40,3605,472905594
28000,41,3360,406523119
28000,42,9083,1151471860
28000,43,10759,1371270516
28000,44,25450,3359532282
28000,45,44862,5956767159
28000,46,22898,3065450496
28000,47,27494,3678204735
28000,48,21047,2745022518
28000,49,34352,4436807200
28000,50,5788,734717620
28000,51,112391,14408304054
28000,52,98609,12616350656
28000,53,5347,668582842
28000,54,81001,10460491503
28000,55,59013,7610672992
28000,56,66029,8585887009
28000,57,19636,2535099175
28000,58,12717,1703346658
28000,59,47738,6063571360
28000,60,4101,515505336
28000,61,12751,1759838696
28000,62,23339,2981162100
28000,63,21972,2787181838
28000,64,60032,7773796434
28000,65,15129,2026128660
28000,66,25216,3218920404
28000,67,4213,557677800
28000,68,39391,5285685112
28000,69,1452,198885771
28000,70,9670,1280554989
28000,71,110081,14301968509
28000,72,39630,5058994668
28000,73,10350,1410919235
28000,74,42634,5587440355
28000,75,11542,1459802070
28000,76,3475,469533316
28000,77,17267,2255769930
28000,78,120299,15489015117
28000,79,990,122151432
28000,80,4361,585497536
28000,81,32749,4157433420
28000,82,687,119480678
28000,83,15378,1943167739
28000,84,51218,6479653334
28000,85,24207,3081164541
28000,86,1828,234837792
28000,87,4495,561593018
28000,88,31800,4032001350
28000,89,47184,6028280460
28000,90,4068,535887240
28000,91,4359,575568226
28000,92,40125,5218374324
28000,93,1300,169099956
28000,94,2814,376289864
28000,95,56763,7446379680
28000,96,28990,3765657896
28000,97,49165,6524395516
28000,98,18180,2421507511
28000,99,15640,1943657706
29000,0,17513,2222698760
29000,1,3190,401661778
29000,2,2310,297059840
29000,3,92190,11722348514
29000,4,15498,2081830208
29000,5,4548,555691215
29000,6,24545,3178254375
29000,7,53096,6815786128
29000,8,515,62848143
29000,9,9335,1194906986
29000,10,29708,3862114121
29000,11,94674,12205457190
29000,12,29642,3759719643
29000,13,16498,2112114784
29000,14,6517,836687736
29000,15,128187,16790077626
29000,16,24315,3138113320
29000,17,45962,5813960010
29000,18,1666,229311708
29000,19,179619,23156911622
29000,20,4808,604164425
29000,21,100158,12538921200
29000,22,28827,3716841060
29000,23,2769,361991970
29000,24,4113,504094905
29000,25,7384,967199972
29000,26,2463,329302266
29000,27,28287,3632742144
29000,28,8388,1070548025
29000,29,77972,10027168320
29000,30,102950,13150188320
29000,31,11703,1449129646
29000,32,56297,7239173906
29000,33,7212,1000331900
29000,34,16256,2117829380
29000,35,22876,2885956624
29000,36,9680,1183920252
29000,37,8580,1076128564
29000,38,127126,16226427364
29000,39,22113,2751963500
29000,40,11998,1514521060
29000,41,49094,6340115045
29000,42,54941,7365117312
29000,43,36777,4728181392
29000,44,28615,3666392807
29000,45,21315,2718709192
29000,46,7173,924279065
29000,47,79802,10170655606
29000,48,10188,1408579370
29000,49,26851,3482309336
29000,50,71545,9089164195
29000,51,7448,984748644
29000,52,12346,1647321888
29000,53,7421,939741870
29000,54,152890,19594417064
29000,55,68716,8769756996
29000,56,69005,8815990535
29000,57,1019,126525304
29000,58,54532,7066613372
29000,59,27763,3497614660
29000,60,24811,3192513600
29000,61,76432,9738584394
29000,62,59778,7700210388
29000,63,27783,3520633974
29000,64,16262,2114998676
29000,65,2167,274696251
29000,66,53490,7035421537
29000,67,4949,638148480
29000,68,50985,6481747377
29000,69,11642,1468929375
29000,70,23913,3096177962
29000,71,16326,2104398219
29000,72,10940,1401228100
29000,73,42056,5419179245
29000,74,10932,1382321088
29000,75,14550,1838465752
29000,76,9753,1235500228
29000,77,84764,10984702363
29000,78,88112,11690436061
29000,79,16939,2075967380
29000,80,16073,2009768189
29000,81,62532,8075306052
29000,82,11768,1473379605
29000,83,79408,10341424788
29000,84,60049,7696762920
29000,85,10970,1394394838
29000,86,2219,288461775
29000,87,13238,1693977750
29000,88,17039,2281595625
29000,89,11440,1397274589
29000,90,98798,12855870079
29000,91,94650,11862590102
29000,92,14540,1755665399
29000,93,11755,1387165166
29000,94,21506,2764742166
29000,95,90257,10977376121
29000,96,29562,3510181216
29000,97,11985,1378190478
29000,98,47607,5778167610
29000,99,4980,586564113
30000,0,1791,224225081
30000,1,52390,6509815538
30000,2,33506,4017442980
30000,3,68089,7933995692
30000,4,23816,2843055162
30000,5,37003,4509004860
30000,6,930,107799615
30000,7,31550,3701168538
30000,8,30041,3552434445
30000,9,18202,2156507930
30000,10,4152,477522639
30000,11,6814,805843670
30000,12,32498,3905584578
30000,13,50221,6165664788
30000,14,30224,3776754058
30000,15,11867,1492931124
30000,16,32,4160325
30000,17,35983,4338397773
30000,18,189,24857451
30000,19,3117,372839220
30000,20,14762,1739799036
30000,21,54554,6550874496
30000,22,2390,375994201
30000,23,73130,9382670000
30000,24,16224,2010214432
30000,25,17496,2158525096
30000,26,18269,2336167800
30000,27,9836,1251154539
30000,28,56809,7211042184
30000,29,6186,763078855
30000,30,2460,324470591
30000,31,17043,2176561112
30000,32,17082,2154638045
30000,33,15294,1965327990
30000,34,3036,410949131
30000,35,51308,6732348376
30000,36,44101,5989860240
30000,37,27533,3511992053
30000,38,11169,1406541970
30000,39,65766,8490877696
30000,40,32092,4107537030
30000,41,29678,3843025251
30000,42,16723,2111695894
30000,43,53788,7056625975
30000,44,28708,3770900918
30000,45,36436,4695121445
30000,46,10960,1390393056
30000,47,42684,5350938440
30000,48,24509,3097631124
30000,49,35853,4481797968
30000,50,34218,4379334440
30000,51,32944,4246661880
30000,52,9451,1255193280
30000,53,27342,3541675360
30000,54,46996,6177078342
30000,55,16190,2078333982
30000,56,24318,3153680285
30000,57,2960,385105477
30000,58,2236,285136733
30000,59,83107,10484922825
30000,60,50257,6302584660
30000,61,1312,166840219
30000,62,4405,590341845
30000,63,2848,394939716
30000,64,25767,3335169205
30000,65,71110,8956855955
30000,66,35264,4542102228
30000,67,64356,8414384860
30000,68,76622,9835522632
30000,69,27493,3561922344
30000,70,49893,6328114104
30000,71,69946,8977536726
30000,72,30386,3822482528
30000,73,8954,1167756564
30000,74,7620,991934670
30000,75,8008,1087748858
30000,76,55166,7059993433
30000,77,35520,4508039200
30000,78,53006,6934806900
30000,79,38745,4884556736
30000,80,104938,13709913324
30000,81,3479,422447477
30000,82,16704,2148058704
30000,83,3619,460273950
30000,84,23315,3074580356
30000,85,42727,5391406230
30000,86,113375,14420949840
30000,87,21483,2744299459
30000,88,13897,1893596716
30000,89,70403,9222303888
30000,90,8561,1064337245
30000,91,5436,685887480
30000,92,32002,4112253600
30000,93,587,76839360
30000,94,46882,5991214995
30000,95,27174,3581030364
30000,96,98561,12598949760
30000,97,54903,7250347586
30000,98,36643,4787289400
30000,99,12674,1686035277
