network_size,exp,tries,time[us]
26000,53,35012,809390
26000,54,24402,539155
26000,55,7970,192745
26000,56,9843,224205
26000,57,4431,98338
26000,58,24806,557146
26000,59,34751,802808
26000,60,4819,107629
26000,61,9545,214399
26000,62,4741,110026
26000,63,76542,1719764
26000,64,19168,422857
26000,65,44830,1011209
26000,66,11530,266559
26000,67,61318,1390220
26000,68,69329,1540255
26000,69,7907,183205
26000,70,68061,1569768
26000,71,4123,89587
26000,72,59596,1378113
26000,73,16750,378559
26000,74,1901,42978
26000,75,44710,1012226
26000,76,2597,58446
26000,77,40180,904741
26000,78,5140,113149
26000,79,61123,1396326
26000,80,25113,570740
26000,81,89509,2009142
26000,82,58446,1329456
26000,83,3378,75093
26000,84,34758,800605
26000,85,31456,711481
26000,86,1154,25506
26000,87,29898,676559
26000,88,11247,250129
26000,89,59269,1338043
26000,90,7736,172522
26000,91,10807,246837
26000,92,58538,1297963
26000,93,72276,1647958
26000,94,16628,378004
26000,95,5683,135670
26000,96,2756,63576
26000,97,12071,272940
26000,98,411,8765
26000,99,1231,29314
27000,0,10337,227303
27000,1,71634,1644487
27000,2,34867,787800
27000,3,14298,319863
27000,4,55362,1276629
27000,5,6282,142652
27000,6,35716,844914
27000,7,26603,605082
27000,8,14490,329324
27000,9,37955,872705
27000,10,21394,473506
27000,11,8713,210397
27000,12,10956,248361
27000,13,19407,438861
27000,14,5256,115772
27000,15,50452,1144991
27000,16,9361,208722
27000,17,51617,1179762
27000,18,13701,311214
27000,19,28710,673750
27000,20,30031,685033
27000,21,110904,2524323
27000,22,3874,88264
27000,23,47362,1098944
27000,24,48889,1118691
27000,25,36992,827855
27000,26,61548,1470805
27000,27,6691,174612
27000,28,23276,653129
27000,29,8079,195715
27000,30,17205,383360
27000,31,7416,168451
27000,32,87852,1999734
27000,33,39165,890011
27000,34,47445,1088709
27000,35,21773,537541
27000,36,6591,155738
27000,37,35906,836710
27000,38,20368,462301
27000,39,29224,680337
27000,40,22391,515670
27000,41,9783,226171
27000,42,11833,267024
27000,43,72953,1640807
27000,44,11772,266403
27000,45,41285,933718
27000,46,2745,61822
27000,47,20217,468671
27000,48,17144,398699
27000,49,65921,1532286
27000,50,6592,161302
27000,51,15353,351172
27000,52,14194,339493
27000,53,4123,98158
27000,54,51319,1175565
27000,55,3909,101421
27000,56,129157,2926943
27000,57,38227,878734
27000,58,76092,1747280
27000,59,1050,23025
27000,60,7977,192654
27000,61,2682,67025
27000,62,1190,28941
27000,63,3996,97674
27000,64,4017,91848
27000,65,33655,764487
27000,66,15449,361823
27000,67,15580,372117
27000,68,24363,547592
27000,69,46152,1062788
27000,70,15681,349800
27000,71,9102,216265
27000,72,31169,714761
27000,73,6720,154397
27000,74,14808,359693
27000,75,29478,678532
27000,76,9261,212477
27000,77,24648,584446
27000,78,15833,359120
27000,79,41306,934126
27000,80,1674,36873
27000,81,29332,666884
27000,82,16549,391869
27000,83,15086,357464
27000,84,4182,105534
27000,85,18726,441689
27000,86,1832,40030
27000,87,25492,596229
27000,88,13768,322858
27000,89,9734,223324
27000,90,26643,592271
27000,91,9024,206926
27000,92,4895,108038
27000,93,69064,1601647
27000,94,41011,929398
27000,95,6485,147427
27000,96,67116,1548889
27000,97,17375,393161
27000,98,47290,1095407
27000,99,51411,1179486
28000,0,14339,332112
28000,1,49257,1124676
28000,2,10356,243605
28000,3,3667,84086
28000,4,156,3825
28000,5,3217,71405
28000,6,30851,701591
28000,7,17921,417624
28000,8,50411,1163014
28000,9,20819,496696
28000,10,54622,1253076
28000,11,36512,838949
28000,12,1561,38647
28000,13,3546,85969
28000,14,15850,370018
28000,15,3028,69736
28000,16,34773,817794
28000,17,43396,980675
28000,18,3005,67331
28000,19,295,6528
28000,20,12515,296903
28000,21,49953,1172366
28000,22,13186,302867
28000,23,2350,56166
28000,24,762,17138
28000,25,32124,751343
28000,26,11633,265243
28000,27,35919,822150
28000,28,70585,1626200
28000,29,47163,1101067
28000,30,53684,1240946
28000,31,71013,1614134
28000,32,20096,460132
28000,33,24643,557008
28000,34,7861,177417
28000,35,23551,544761
28000,36,12085,278252
28000,37,10548,238270
28000,38,30189,699824
28000,39,7952,187186
28000,40,3605,84342
28000,41,3360,73873
28000,42,9083,202510
28000,43,10759,241591
28000,44,25450,601851
28000,45,44862,1048173
28000,46,22898,538176
28000,47,27494,658115
28000,48,21047,483534
28000,49,34352,792287
28000,50,5788,129740
28000,51,112391,2551949
28000,52,98609,2288888
28000,53,5347,121406
28000,54,81001,1839369
28000,55,59013,1342744
28000,56,66029,1535113
28000,57,19636,453425
28000,58,12717,302602
28000,59,47738,1091552
28000,60,4101,91956
28000,61,12751,308852
28000,62,23339,534450
28000,63,21972,503374
28000,64,60032,1393653
28000,65,15129,357090
28000,66,25216,574602
28000,67,4213,98200
28000,68,39391,946916
28000,69,1452,35649
28000,70,9670,225967
28000,71,110081,2516623
28000,72,39630,909237
28000,73,10350,249059
28000,74,42634,983185
28000,75,11542,257870
28000,76,3475,82708
28000,77,17267,404695
28000,78,120299,2756543
28000,79,990,22161
28000,80,4361,102791
28000,81,32749,747068
28000,82,687,21313
28000,83,15378,353239
28000,84,51218,1164149
28000,85,24207,552279
28000,86,1828,42336
28000,87,4495,99274
28000,88,31800,729774
28000,89,47184,1080337
28000,90,4068,96296
28000,91,4359,104402
28000,92,40125,943307
28000,93,1300,30452
28000,94,2814,67996
28000,95,56763,1318410
28000,96,28990,675818
28000,97,49165,1146844
28000,98,18180,434507
28000,99,15640,350398
29000,0,17513,395498
29000,1,3190,71078
29000,2,2310,52745
29000,3,92190,2103418
29000,4,15498,368596
29000,5,4548,100943
29000,6,24545,565023
29000,7,53096,1206761
29000,8,515,11367
29000,9,9335,213262
29000,10,29708,678397
29000,11,94674,2149605
29000,12,29642,681479
29000,13,16498,373958
29000,14,6517,147097
29000,15,128187,2950286
29000,16,24315,555320
29000,17,45962,1041555
29000,18,1666,40386
29000,19,179619,4130737
29000,20,4808,107675
29000,21,100158,2269488
29000,22,28827,671516
29000,23,2769,65745
29000,24,4113,91305
29000,25,7384,170102
29000,26,2463,58418
29000,27,28287,649632
29000,28,8388,193975
29000,29,77972,1816516
29000,30,102950,2344480
29000,31,11703,263191
29000,32,56297,1287422
29000,33,7212,177995
29000,34,16256,372202
29000,35,22876,524624
29000,36,9680,214323
29000,37,8580,190028
29000,38,127126,2912137
29000,39,22113,500357
29000,40,11998,270934
29000,41,49094,1119173
29000,42,54941,1318968
29000,43,36777,845526
29000,44,28615,652267
29000,45,21315,491896
29000,46,7173,164785
29000,47,79802,1848202
29000,48,10188,255085
29000,49,26851,612328
29000,50,71545,1623935
29000,51,7448,174508
29000,52,12346,297996
29000,53,7421,165302
29000,54,152890,3502756
29000,55,68716,1589588
29000,56,69005,1587037
29000,57,1019,22307
29000,58,54532,1274182
29000,59,27763,627938
29000,60,24811,563650
29000,61,76432,1763278
29000,62,59778,1358541
29000,63,27783,635723
29000,64,16262,371966
29000,65,2167,49827
29000,66,53490,1244987
29000,67,4949,114610
29000,68,50985,1138947
29000,69,11642,261143
29000,70,23913,544814
29000,71,16326,380611
29000,72,10940,246175
29000,73,42056,955595
29000,74,10932,248128
29000,75,14550,323332
29000,76,9753,222934
29000,77,84764,1930867
29000,78,88112,2062169
29000,79,16939,377380
29000,80,16073,363233
29000,81,62532,1452132
29000,82,11768,265905
29000,83,79408,1848003
29000,84,60049,1371972
29000,85,10970,245233
29000,86,2219,51835
29000,87,13238,297450
29000,88,17039,405617
29000,89,11440,253727
29000,90,98798,2262959
29000,91,94650,2118698
29000,92,14540,314579
29000,93,11755,252166
29000,94,21506,490986
29000,95,90257,1954313
29000,96,29562,629516
29000,97,11985,250489
29000,98,47607,1037373
29000,99,4980,104501
30000,0,1791,40321
30000,1,52390,1154018
30000,2,33506,718170
30000,3,68089,1440188
30000,4,23816,514487
30000,5,37003,791748
30000,6,930,19371
30000,7,31550,664602
30000,8,30041,638353
30000,9,18202,380605
30000,10,4152,86649
30000,11,6814,144055
30000,12,32498,693217
30000,13,50221,1109132
30000,14,30224,662821
30000,15,11867,264986
30000,16,32,753
30000,17,35983,786369
30000,18,189,4391
30000,19,3117,67470
30000,20,14762,307548
30000,21,54554,1176522
30000,22,2390,66583
30000,23,73130,1705940
30000,24,16224,363248
30000,25,17496,390754
30000,26,18269,409854
30000,27,9836,222903
30000,28,56809,1282191
30000,29,6186,135755
30000,30,2460,58537
30000,31,17043,389576
30000,32,17082,382367
30000,33,15294,351894
30000,34,3036,72773
30000,35,51308,1187782
30000,36,44101,1051960
30000,37,27533,630859
30000,38,11169,252521
30000,39,65766,1501216
30000,40,32092,721887
30000,41,29678,682719
30000,42,16723,370603
30000,43,53788,1252285
30000,44,28708,676031
30000,45,36436,833207
30000,46,10960,245479
30000,47,42684,962399
30000,48,24509,557529
30000,49,35853,811332
30000,50,34218,773734
30000,51,32944,757656
30000,52,9451,222552
30000,53,27342,629072
30000,54,46996,1087131
30000,55,16190,376578
30000,56,24318,553763
30000,57,2960,67693
30000,58,2236,50981
30000,59,83107,1894295
30000,60,50257,1123055
30000,61,1312,30121
30000,62,4405,106005
30000,63,2848,69802
30000,64,25767,589565
30000,65,71110,1611815
30000,66,35264,817513
30000,67,64356,1493236
30000,68,76622,1779219
30000,69,27493,635944
30000,70,49893,1131637
30000,71,69946,1584178
30000,72,30386,681248
30000,73,8954,205374
30000,74,7620,176658
30000,75,8008,191303
30000,76,55166,1266821
30000,77,35520,805007
30000,78,53006,1223070
30000,79,38745,882326
30000,80,104938,2431698
30000,81,3479,76711
30000,82,16704,384681
30000,83,3619,81450
30000,84,23315,549916
30000,85,42727,957621
30000,86,113375,2556906
30000,87,21483,490141
30000,88,13897,334972
30000,89,70403,1644784
30000,90,8561,189485
30000,91,5436,120585
30000,92,32002,721448
30000,93,587,13624
30000,94,46882,1078915
30000,95,27174,644766
30000,96,98561,2272128
30000,97,54903,1272214
30000,98,36643,851225
30000,99,12674,305829
